51200,21,900055.1,1.621174859,1.769515372
51200,23,910354.1,1.639725368,1.770628342
51200,25,921168.2,1.659203672,1.754490096
51200,27,930936.2,1.676797746,1.763370896
51200,29,936857.2,1.687462622,1.764250006
51200,31,946222.6,1.704331535,1.776158237
51200,33,955976.2,1.721899672,1.761422292
51200,35,961470.9,1.731796699,1.777538133
51200,37,966053.5,1.740050855,1.781107323
51200,39,974562.1,1.755376504,1.783664168
102400,1,2045502,1.731492187,3.440643104
102400,3,1787645.3,1.513219674,4.948637105
102400,5,1763610,1.492874089,4.369684748
102400,7,1749872.1,1.481245127,3.66549337
102400,9,1778853.9,1.505777862,3.635543482
102400,11,1795601.5,1.519954499,3.614767288
102400,13,1829011.8,1.548235905,3.592363236
102400,15,1844704.3,1.561519413,3.5535006
102400,17,1873913.2,1.586244386,3.554075721
102400,19,1888299.1,1.598421873,3.541622247
102400,21,1909026,1.615966938,3.534836593
102400,23,1934110.7,1.637200827,3.554033003
102400,25,1946860,1.647992952,3.567539825
102400,27,1968456.2,1.666273868,3.5548268
102400,29,1980550.3,1.676511375,3.528284933
102400,31,1996683,1.690167506,3.530660021
102400,33,2013356.4,1.704281333,3.52884669
102400,35,2026156.3,1.71511629,3.521955733
102400,37,2036944.6,1.724248453,3.546558674
102400,39,2053044.2,1.737876566,3.565058748
204800,1,4438193.4,1.771973818,7.246977982
204800,3,3806351.8,1.519707485,8.276882782
204800,5,3772627,1.506242668,7.965431669
204800,7,3751476.2,1.497798092,7.585053729
204800,9,3783032.2,1.510397003,7.435554804
204800,11,3813116.8,1.52240845,7.35749839
204800,13,3863607.9,1.542567307,7.299772107
204800,15,3911692.8,1.561765475,7.249348929
204800,17,3955117,1.579102833,7.252346704
204800,19,3987698.2,1.592111061,7.239736653
204800,21,4036592.8,1.611632507,7.251886392
204800,23,4063217.4,1.622262529,7.225560385
204800,25,4105718.4,1.639231294,7.229633974
204800,27,4140181.4,1.652990841,7.256606534
204800,29,4172264.9,1.66580036,7.275440277
204800,31,4207609.8,1.679912011,7.31172109
204800,33,4230529.3,1.689062751,7.34198468
204800,35,4259170.4,1.700497873,7.27794458
204800,37,4287784.7,1.711922294,7.324458925
204800,39,4317755.3,1.723888225,7.334400314
409600,1,9400415.7,1.775930254,15.14915642
409600,3,8153561.7,1.540374103,17.04770672
409600,5,7956080.6,1.503065896,16.01731581
409600,7,7910728.5,1.494497959,15.47913604
409600,9,7970649.1,1.505818182,15.11685744
409600,11,8055467.2,1.521842051,15.0134705
409600,13,8150049.9,1.539710652,14.9155893
409600,15,8247800,1.55817764,14.85061555
409600,17,8317003.5,1.571251593,14.88791748
409600,19,8424905.9,1.591636557,14.86730349
409600,21,8488244,1.603602416,14.82463895
409600,23,8564981.6,1.618099713,14.98080999
409600,25,8628826.5,1.630161317,14.90501092
409600,27,8700224,1.643649761,14.88507861
409600,29,8772653,1.657333077,14.84741761
409600,31,8828119,1.667811735,14.90951184
409600,33,8881071.2,1.677815486,14.95314018
409600,35,8946201.5,1.690119928,15.01961461
409600,37,9001621.9,1.700589972,15.04330711
409600,39,9047716.3,1.709298144,15.10516394
819200,1,19893838,1.783513604,31.06889259
819200,3,17355327,1.555932134,35.493894
819200,5,16921003.2,1.516994328,33.53986292
819200,7,16849062.2,1.510544705,32.36414091
819200,9,16904509.4,1.515515633,31.76850124
819200,11,16956183.5,1.520148296,31.32712333
819200,13,17206708.3,1.542608235,31.22823192
819200,15,17370741.7,1.557314086,30.8085774
819200,17,17494997.6,1.568453821,30.70693457
819200,19,17695026.7,1.586386742,30.80954991
819200,21,17831137.8,1.598589314,30.83996923
819200,23,17943581.4,1.608670058,30.91409976
819200,25,18101258,1.622806011,30.83747253
819200,27,18240701.1,1.635307303,31.26595446
819200,29,18383765.6,1.648133258,31.03239742
819200,31,18477931.2,1.656575351,30.86537712
819200,33,18601676.7,1.667669328,30.97389528
819200,35,18724219.9,1.678655517,31.92178292
819200,37,18815699.1,1.68685677,31.18079658
819200,39,18951778.4,1.699056492,31.37726984
1638400,1,41935453.4,1.788731345,64.69499256
1638400,3,36346917.9,1.550355751,72.23988091
1638400,5,35509857,1.514651426,68.72313895
1638400,7,35439594.8,1.511654434,66.19702832
1638400,9,35547955.2,1.516276482,65.13371095
1638400,11,35752383.1,1.52499623,64.24493216
1638400,13,36045211,1.537486626,63.62570097
1638400,15,36413957,1.553215263,63.49578265
1638400,17,36706992.3,1.565714506,63.21269239
1638400,19,37022210,1.579159926,63.07315997
1638400,21,37442799.1,1.5970999,63.38754096
1638400,23,37607339.1,1.604118253,63.60931122
1638400,25,37927461.1,1.617772863,63.80351376
1638400,27,38168660.5,1.628061078,64.3536633
1638400,29,38425639,1.63902234,68.54040281
1638400,31,38610305.3,1.646899169,63.59478309
1638400,33,38861658.8,1.6576205,65.3893005
1638400,35,39115202.4,1.668435249,65.20431873
1638400,37,39295048,1.676106454,67.03114635
1638400,39,39513787.7,1.685436663,65.84020127
